	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score	y_ture	ProteinBERT_score	SVM_SeqOnly_NoSS_score	DNN_SeqOnly_NoSS_score
Q6P9F5	0	0.0336098970021413	0.0059545906	0.0769230769230769	0.3133440453010439	0.2679754708859566	0.0	0.05313322	0.0966481038857159	0.0057400622999999
O95394	0	0.6421981896160629	0.7908729	0.0	0.5371952934047411	0.5399825206150379	0.0	0.4984488	0.4405349985070835	0.33696464
Q8IZX4	0	0.1555827024329125	0.045073815	0.0458715596330275	0.5300220160558128	0.5274389999312503	0.0	0.3776100999999999	0.7700803007580092	0.055733282
Q8TF39	0	0.0431392908341625	0.0018659666	0.0095080611823067	0.2415128286949348	0.1027204501119615	0.0	0.01820454	0.0602336439911688	0.0048936238
Q9P286	0	0.2802875843779489	0.64545524	0.0378486055776892	0.5327295919415636	0.4573409815552662	0.0	0.06240976	0.1633205252266332	0.21289717
Q9UK80	0	0.04261917856561	0.008390548	0.0181818181818181	0.4615927793134327	0.4360316957505483	0.0	0.10499212	0.1112349991278818	0.0071278409999999
Q6ZT98	0	0.355845253949815	0.3913972	0.0434782608695652	0.2745401691742468	0.1457133879909451	0.0	0.06576681	0.3986777794854006	0.011537413
Q96HR8	1	0.8597141647384821	0.046777055	0.25	0.6463588460644719	0.9561664499708724	1.0	0.7212363	0.8120513153669597	0.7606356
Q70JA7	0	0.7145405125144668	0.76831454	0.0256410256410256	0.0478879254951971	0.0244702366243227	0.0	0.0088194609999999	0.7631241718751431	0.6885114999999999
Q9HAY2	0	0.7306837153921888	0.8351021000000001	0.0	0.0847871727160504	0.0765356137633405	0.0	0.3563729	0.6230665339422176	0.9281416
Q99490	0	0.2234267093885341	0.63203585	0.0464135021097046	0.174443277247935	0.2205076000333408	0.0	0.024945825	0.1560758054756533	0.16884488
G2XKQ0	0	0.5	0.010271234	0.3870967741935484	0.1367069003597038	0.1471819635493817	0.0	0.8450974	0.5976300524787821	0.14591551
Q6ZUS5	0	0.1047930000044881	0.07204844	0.0909090909090909	0.1953236342727424	0.0468565170153738	0.0	0.08093718	0.3330808290030366	0.70122236
Q02779	0	0.2945949268333414	0.3887284	0.0297723292469352	0.3111916581648024	0.380634760021054	0.0	0.074590474	0.258397194657231	0.17793585
Q96PN7	0	0.0496095273047975	0.04094646	0.0089445438282647	0.6287899941098813	0.5343903269108599	0.0	0.22488251	0.4786154475666029	0.12204071
P07942	0	0.0185387842750104	0.23465689	0.0337078651685393	0.6629960067526308	0.5777803854349979	0.0	0.0036438703999999	0.4602785679671482	0.1844837
O43264	1	0.3562285906127865	0.17795762	0.15	0.6663687608471562	0.7420834996638446	1.0	0.042236865	0.6440251976656547	0.14591551
Q8WYR4	0	0.4096079144897691	0.52034205	0.0131578947368421	0.1560267752197789	0.057084982712527	0.0	0.41403517	0.5821935786465436	0.050880745
Q96MB7	0	0.017209402311854	0.80484587	0.0	0.2593522208186801	0.1839942574013212	0.0	0.06285766	0.1165548872851771	0.0138667775
P09884	1	0.4553865523472134	0.8757419	0.1	0.8497760990982546	0.8481428392251685	1.0	0.771243	0.956488943139272	0.7439325
Q4G1B2	0	0.5440459821921059	0.06405853	0.0285714285714285	0.2581218062966343	0.1936954764348684	0.0	0.07276443	0.5158805538515419	0.011355127
Q7Z2F6	0	0.054365733058637	0.0024126307	0.0025575447570332	0.1218058095518573	0.0476505683366693	0.0	0.16428313	0.175292713857628	0.0027904557
Q14684	1	0.9531870343141232	0.12003133	0.2857142857142857	0.9427764811671702	0.9896549904074072	1.0	0.36814365	0.8682373520615924	0.42640054
Q14681	0	0.1785658593533891	0.00388105	0.0178571428571428	0.7904481188878435	0.7683174002322508	0.0	0.13044581	0.3455207252512149	0.008969685
Q8NG48	0	0.3868159720154731	0.0023020501	0.0	0.1702507862136383	0.1913395544610929	0.0	0.07195395	0.5685444723387367	0.030442292
Q6GQQ9	0	0.5657174744267156	0.13934058	0.0	0.5	0.4494550569966169	0.0	0.6700102	0.5800510119149596	0.7131736
Q9BQ04	1	0.733443189110052	0.88097143	0.9546925566343042	0.8766126767678407	0.8951596358830447	1.0	0.9740257	0.7931233638567056	0.0218175239999999
Q9UHC1	0	0.0385154829009953	0.1247355	0.0	0.2977438395533244	0.3983776233144935	0.0	0.046297282	0.286582422211353	0.033580236
Q2F834	0	0.6625654598480587	0.056499552	0.06	0.3520899778796114	0.5749383072196865	0.0	0.21314949	0.6995231996213033	0.015204148
P36406	0	0.1781587306957751	0.20241205	0.0284090909090909	0.2398296995923176	0.219492772632763	0.0	0.051671594	0.0616850628829059	0.9113743
O60936	1	0.0305873057107158	0.015522079	0.0	0.469861875950211	0.5375280741361744	1.0	0.04931146	0.0449772252360116	0.07978036
A8K7D9	1	0.8332260453374436	0.9978363	0.0	0.7254102125243855	0.7767832885671901	1.0	0.42246798	0.7501536665183838	0.9604805
Q9UBQ7	0	0.9650227873838896	0.038491324	0.1428571428571428	0.6014645787388293	0.4101411579309136	0.0	0.0874161999999999	0.5102734351708431	0.008963948
P49619	0	0.1470290211858018	0.3473332	0.0083333333333333	0.2246990391870282	0.0750724595316476	0.0	0.14481631	0.3759555863275513	0.32494867
Q7Z3H0	0	0.0279385925072749	0.7596128000000001	0.0721442885771543	0.115239163965154	0.1356314851739752	0.0	0.0067575574	0.0938731875712261	0.07206085
Q15796	1	0.200061028455813	0.9325739	0.125	0.6140595245087358	0.5476227678309427	1.0	0.09508276	0.0818975792945007	0.012294108
P12236	0	0.8464870237021084	0.834924	0.048076923076923	0.7228358237525049	0.8752434438351775	0.0	0.29243857	0.7072813243387495	0.012394269
Q8N5N6	0	0.0361853918201242	0.0049810926	0.0	0.1354124391779738	0.161004760238316	0.0	0.0101566315	0.0593315568622353	0.0288395579999999
Q9NZT1	1	0.5171162057091417	0.061810963	0.0297029702970297	0.6937390010683383	0.6335448498594344	1.0	0.012852877	0.6505154411493079	0.014258874
P13727	0	0.030927879296268	0.0165733	0.0192307692307692	0.2093404800665882	0.2037038999078644	0.0	0.06410316	0.0396596251788643	0.054708216
Q9UJM3	0	0.2045753901527537	0.037193272	0.0	0.4287128043903665	0.2027368893040213	0.0	0.055999726	0.176339021003846	0.015391247
Q9UJK0	1	0.1907565746108712	0.33214456	0.0	0.2531401043980712	0.2754482363697901	1.0	0.6102679	0.2646096082269746	0.14591551
Q8NDX1	0	0.1667306876214192	0.0047389707	0.0256410256410256	0.7477453341015715	0.6150213728253133	0.0	0.015991658	0.1354607620813226	0.08458512
P05166	0	0.9211505982351732	0.87055945	0.1666666666666666	0.8432713888056159	0.8313489397459612	0.0	0.5329868000000001	0.8733615172200453	0.85369027
P05165	0	0.7446115593099848	0.4047409	0.0	0.6502456481318021	0.6680065182004095	0.0	0.7844281999999999	0.8640206022747118	0.2324308
Q9P2E9	1	0.5068223547736898	0.5667613	0.2	0.9257780276677476	0.8799390777360183	1.0	0.4732404999999999	0.3480662300704748	0.51179177
P51825	1	0.9270876584764076	0.31370413	0.3333333333333333	0.6722432681459034	0.7930348110859817	1.0	0.27025008	0.8053494299789621	0.9124332
Q15269	1	0.8252208781291114	0.91750383	0.1747088186356073	0.9570219685048452	0.9928054697200211	1.0	0.29938754	0.6720586711628066	0.66473156
Q15303	0	0.0125397078865652	0.13030905	0.026	0.4070388830954359	0.2537924192535715	0.0	0.026885211	0.2433150864017748	0.68870234
O95149	1	0.4237848414698765	0.13181742	0.0	0.8598986404598733	0.9730113728113122	1.0	0.24888581	0.2694073254487766	0.05046084
Q9NP61	1	0.1782496720932591	0.13620752	0.0512820512820512	0.3407338303727577	0.3874308094680056	1.0	0.24565685	0.3522649506904468	0.7824905
Q9H6Y2	0	0.8276809815239067	0.048677843	0.2101694915254236	0.6470174804159403	0.8660589234997479	0.0	0.6774478	0.4480670841229401	0.0663513
Q7LBR1	0	0.2231986292645521	0.8879949	0.0	0.3897686705382795	0.2242721280124627	0.0	0.11939573	0.5694016206615299	0.05339545
Q58DX5	0	0.0448088127763409	0.1924359	0.1	0.1522077462128863	0.3904201782168036	0.0	0.04830292	0.2585705001302724	0.00647714
Q96NC0	1	0.9633033977449528	0.35446414	0.1578947368421052	0.2599067758151186	0.7489255377103758	1.0	0.9554423	0.8790679714469144	0.3804060999999999
Q9UKF6	1	0.8647431851988364	0.35175616	0.3333333333333333	0.9303283102963672	0.9867229598625225	1.0	0.070923656	0.7642942647539567	0.1482773999999999
P60002	1	0.4875035029486149	0.92248154	0.1538461538461538	0.5846686228455626	0.5377025153890211	1.0	0.23141631	0.3772588288959671	0.73001295
O15389	0	0.0158562705220589	0.1226031259999999	0.0	0.1859705884787457	0.2728657865994722	0.0	0.01638019	0.0164069410694734	0.14591551
O43903	1	0.1530533856048711	0.019388368	0.0666666666666666	0.1297289243923834	0.1220003256279873	1.0	0.71557987	0.2996041661153089	0.06929295
Q13636	0	0.8263514816067431	0.03655677	0.0238095238095238	0.457985881344676	0.3966887811521143	0.0	0.13094401	0.6232986993540833	0.14591551
P78325	0	0.0831655443790648	0.0036918707	0.0114942528735632	0.1104140492756114	0.1347955082107177	0.0	0.019575417	0.2946193223965569	0.14591551
Q5PSV4	0	0.1616208544330655	0.2271403	0.1818181818181818	0.2660662192023603	0.2933914423638695	0.0	0.09747538	0.2222667130066236	0.067124344
Q13630	0	0.471698245829851	0.046084948	0.0	0.5625617955586408	0.2847325674210126	0.0	0.036887378	0.4182332081236529	0.069681086
Q8TDN4	0	0.5071060386083255	0.23151262	0.2307692307692308	0.4496774714276004	0.3668416576456219	0.0	0.08723393	0.3910651530700077	0.008562989
P09668	0	0.2765635012540542	0.014603945	0.0555555555555555	0.6456595871134898	0.4714547398046274	0.0	0.012528598	0.3566030165027509	0.47165984
Q6ZMJ2	0	0.102690296438257	0.020818613	0.0110650069156293	0.7834874181107817	0.7746718713685699	0.0	0.0022933483	0.2285102726916709	0.008941528
P00414	0	0.0049428506432264	0.5756005	0.0	0.2837145488878701	0.2298271202852838	0.0	0.0013847649	0.0093438753109042	0.48491463
P21589	0	0.2076741493619548	0.0084543209999999	0.0	0.1928677326981456	0.1423205259055891	0.0	0.043320805	0.3901417901330038	0.0027845585999999
O95972	0	0.0938332471863558	0.004499986	0.0	0.1133095217424087	0.0642192291496687	0.0	0.0061262845999999	0.0728013987004488	0.05574537
P21583	0	0.0398299808720247	0.01599684	0.0	0.0316266039911961	0.0238475953025619	0.0	0.012070775	0.1433756928264361	0.030787613
O43820	0	0.030100005931251	0.003507228	0.0	0.2926724424670643	0.2157685921761436	0.0	0.0242683889999999	0.0415071258676423	0.14591551
O43825	0	0.4079365391497823	0.26045737	0.0909090909090909	0.3569691255023461	0.193004091566294	0.0	0.0070481896	0.1921160568869704	0.37578776
O43827	0	0.2995242143365855	0.0187147	0.0714285714285714	0.2262645801532732	0.0623391080991158	0.0	0.04839918	0.2750316928416428	0.0247150729999999
A7XYQ1	0	0.5944849701980616	0.048051644	0.0	0.2539772090838339	0.3431493745589111	0.0	0.65285766	0.7451260721620382	0.14591551
Q8WVS4	0	0.7698526142072982	0.75295293	0.1428571428571428	0.54971417410323	0.3053769140959977	0.0	0.6936698	0.6359749747308754	0.89640343
Q8NEC7	0	0.3176137637858485	0.21090636	0.2	0.2250073847582162	0.1218268193612861	0.0	0.94647694	0.1498549618672705	0.0048489864
Q9Y3C4	0	0.4660525219959158	0.68178123	0.4	0.5228075408286431	0.7158989338929523	0.0	0.15044597	0.3689170701739405	0.5114113
Q9Y2B0	1	0.1592223495257536	0.2394369999999999	0.0	0.2788508899847411	0.2243022372453625	1.0	0.01938641	0.0857086506620219	0.083825916
Q71SY5	0	0.5121449669970309	0.9070567	0.0625	0.404963038265721	0.3106258585891257	0.0	0.505456	0.5	0.96759653
Q8TET4	0	0.8961298215038195	0.78631663	0.1578947368421052	0.1623362817390353	0.0903848332290974	0.0	0.0933156	0.6928865431573312	0.77616435
P42345	1	0.275232396523106	0.9764019	0.1818181818181818	0.6087404803579752	0.5644618991576671	1.0	0.6305316	0.9455656400876234	0.104311615
Q8WUR7	0	0.6391722402516822	0.1681322	0.25	0.3673854670977211	0.5147332414108805	0.0	0.9667928	0.6673436946722964	0.90732294
Q5VW00	0	0.7036806420914405	0.061929505	0.206896551724138	0.4122891904565955	0.3933156444699775	0.0	0.3277320999999999	0.2308084346710138	0.012245376
Q7Z6W1	0	0.0128060536390252	0.002742912	0.0	0.0861885983964498	0.042884029784688	0.0	0.009519517	0.027335000686657	0.14591551
Q96Q06	1	0.1411889162098708	0.69682384	0.0	0.1499877424910494	0.0426206341665401	1.0	0.21648094	0.4729572906364239	0.98102826
J3KQY1	1	0.79361626535713	0.91683626	0.0	0.1587937922926059	0.2185840931231119	1.0	0.95328724	0.8076496888245123	0.9663512
Q13325	1	0.6221624737415116	0.7345259	0.0909090909090909	0.5394581043384575	0.5694350344908163	1.0	0.5228583	0.7184809417111384	0.9281846
P54652	0	0.9555155393249009	0.909969	0.1851851851851852	0.6656060565558566	0.7156123302477937	0.0	0.8253501	0.9053673983212052	0.5283456
Q96DN7	0	0.0188000178695463	0.0804842559999999	0.0	0.1445823598457204	0.1923192888753016	0.0	0.02307731	0.113133352521692	0.012720786
Q8IUY4	0	0.2927240798058931	0.2760265999999999	0.1111111111111111	0.3730693639956198	0.4403986170351494	0.0	0.010201603	0.5472599529568961	0.5966043000000001
Q6P1L6	0	0.0063528095119759	0.0041253986	0.0062091503267973	0.2797599695385841	0.128733834141674	0.0	0.008384675	0.046746904252812	0.14591551
O14544	0	0.0595069678711176	0.0067508123	0.0125	0.2567284730895104	0.1546357263482512	0.0	0.014371812	0.3316318507087408	0.88254225
O43488	0	0.4706026502970678	0.007844035	0.0454545454545454	0.8821582102136164	0.8231775525193993	0.0	0.028460354	0.2943046644390048	0.05595579
Q9ULT0	0	0.4384749308303256	0.0810752959999999	0.0862068965517241	0.3628952225512477	0.1653459974887562	0.0	0.08723983	0.7296793421156718	0.022888966
O15540	0	0.7468936701463266	0.03370768	0.0	0.4614009362223073	0.2594766846287002	0.0	0.5336886	0.7170479723656857	0.14591551
Q9HCJ6	0	0.9725882929731026	0.1924672	0.1	0.1974722219619797	0.1093747930925144	0.0	0.2924087	0.9046090176164144	0.005604761
O95622	0	0.5405013982391507	0.8879328000000002	0.0444444444444444	0.1458217934493198	0.0562560002236952	0.0	0.04383555	0.3060806103863306	0.96959454
P18440	0	0.5	0.07191968	0.1428571428571428	0.3834430595408162	0.1133925849867508	0.0	0.10643354	0.4145848511198952	0.12017534
P21781	0	0.4419736550635017	0.007721975	0.0	0.1078097524355213	0.0691392702201894	0.0	0.09903759	0.5622083419164849	0.005707655
Q96EH8	0	0.0875652457898882	0.006137182	0.0695652173913043	0.1307074876154028	0.1671013757084299	0.0	0.433173	0.1318451946499186	0.013734257
Q8WXF7	0	0.302313379540389	0.53156805	0.0	0.5720729047202304	0.1556168177765439	0.0	0.09214872	0.4822501722076817	0.4040029
Q8WXF1	1	0.9111154393918088	0.92632896	0.8338762214983714	0.8952825800533757	0.9622295416058892	1.0	0.99475235	0.8099926631676263	0.5599930000000001
Q9BRT7	0	0.7884921445853955	0.29297233	0.0	0.1592148557231504	0.2373060345893658	0.0	0.549775	0.7862644674094194	0.10505191
A6NGK3	0	0.097693064175054	0.0118278639999999	0.0555555555555555	0.1317095404746326	0.1351093266768283	0.0	0.014129937	0.1757964616756746	0.16911942
P22695	0	0.4710018242596626	0.84521353	0.0	0.7791913532411511	0.7465292573623858	0.0	0.67018986	0.6432661106364825	0.47119632
Q8N7A1	0	0.0256944236575893	0.17269848	0.0	0.1287334474377199	0.0440946895124806	0.0	0.023916692	0.1177431052074768	0.022049243
A6NKD9	0	0.1341947720796574	0.03209408	0.0476190476190476	0.588113792408415	0.615387322792329	0.0	0.059366703	0.4160716016485586	0.04368047
P62253	0	0.5930095182201485	0.010210712	0.1	0.4107935648519197	0.2988759067030808	0.0	0.17294106	0.4152187248713066	0.020462943
Q8WWL2	0	0.0701452351490136	0.17826913	0.0	0.8172927139594156	0.5486367115071491	0.0	0.12448549	0.2944434775667718	0.008070538
P41220	0	0.0875223150142844	0.2420796	0.0	0.3814394806515277	0.2477741747546483	0.0	0.030761957	0.1613758235228376	0.0084305059999999
P55017	0	0.5283962003834195	0.7633337	0.0	0.4268899093081351	0.3454430486811664	0.0	0.034888297	0.2372457965860578	0.20622614
Q6NXG1	1	0.9022004104080948	0.3568135	0.9454545454545454	0.7681559972184681	0.9461435454715064	1.0	0.96447897	0.6055774348278601	0.0579197559999999
Q6P0N0	0	0.3137771963491623	0.38526338	0.1666666666666666	0.2446973068200156	0.1729310151262328	0.0	0.055983067	0.6306365062715698	0.20589432
P56277	0	0.0485000178709407	0.03078573	0.0	0.3929216057370493	0.4651399947707092	0.0	0.02898994	0.1856188243981935	0.14591551
P09471	0	0.5254408549391749	0.31546134	0.0416666666666666	0.1764517704780225	0.0763125488350115	0.0	0.1042366	0.4907185907719983	0.71619517
Q8TC29	0	0.8846921749958929	0.34117928	0.05	0.3981522706513467	0.148366080862506	0.0	0.32271123	0.7979142819786039	0.73228574
P07492	0	0.1987347847606004	0.90936714	0.0833333333333333	0.1847651585541574	0.0658841695312869	0.0	0.03657368	0.2453766070781665	0.14591551
P37837	0	0.4495201188573391	0.08525216	0.0	0.8909709274448017	0.899234410345062	0.0	0.25784642	0.5177753028132402	0.10589803
A5PKW4	0	0.8422202844947916	0.7513889	0.0833333333333333	0.1569416102361158	0.0862679107442963	0.0	0.07446882	0.450400536248937	0.0575735999999999
C9JPM4	0	0.5108819183180545	0.004452377	0.0324675324675324	0.6883714292249024	0.8633664554193446	0.0	0.10104126	0.3026551417934305	0.0086898669999999
Q8IYA7	0	0.3883627053905959	0.13412078	0.0	0.384670306628382	0.0979591128671583	0.0	0.0431729259999999	0.5799728728160701	0.11544698
P49863	0	0.2412231384662781	0.0184282289999999	0.0078125	0.6698882665718268	0.2928852606738408	0.0	0.023169994	0.4128110629832887	0.005206581
Q86UX7	0	0.5	0.16216174	0.032258064516129	0.8276623794080228	0.7119047122549363	0.0	0.1050561999999999	0.2961267246517509	0.0655718
Q86UX2	0	0.3797043827856714	0.3676107999999999	0.0526315789473684	0.6332795157731343	0.6661158279955375	0.0	0.036702693	0.622969888534312	0.09759863
Q9C0C2	1	0.4033625778725245	0.026395744	0.1	0.8969318838998555	0.9704414292261068	1.0	0.11689061	0.4299205383020209	0.751111
P29966	1	0.9054631519173714	0.07157551	0.0	0.7026958830650138	0.6654986639827916	1.0	0.5346423	0.7308510444074939	0.020947443
O00767	1	0.0878862980726513	0.009778583	0.0	0.4454588974851454	0.281695133803691	1.0	0.063082635	0.2288101030348694	0.051308163
Q08ET2	0	0.0049539491091878	0.003364138	0.0	0.0979546125146807	0.0556335118339042	0.0	0.015995443	0.0158594257469078	0.0016734838
Q9H669	0	0.3611596741705864	0.0046573333	0.2	0.113305962220423	0.1197671565198885	0.0	0.029191881	0.4655078265086122	0.14591551
Q9BZL1	0	0.8471457927845576	0.14644931	0.0	0.8327235707605362	0.9177213725497452	0.0	0.2294974	0.8126247923446339	0.7423731
P0C7P4	0	0.7825739714240574	0.26350728	0.0	0.6613473479535233	0.7254239265406759	0.0	0.001681745	0.650751295486105	0.05904154
Q8TAU0	0	0.0555186387713557	0.5963512	0.0127659574468085	0.1444602149089362	0.0470972524627899	0.0	0.0049250424	0.1492624295954867	0.05452261
Q9Y4Y9	1	0.6050193741684341	0.01579885	0.631578947368421	0.9051281604674524	0.9844367791920408	1.0	0.7168151	0.4395120209954204	0.046995867
Q9C0B1	1	0.1545812256079538	0.15994824	0.25	0.8210141885023617	0.7479462980591969	1.0	0.121490896	0.2433767132217488	0.0071955114
Q8NFH4	0	0.736273046589241	0.17154	0.2264150943396226	0.935244014314063	0.9714134908832276	0.0	0.33308506	0.1726442243166531	0.01738898
Q13151	1	0.8733242408496497	0.96092534	0.9723320158102768	0.9497542647124924	0.9926993246800504	1.0	0.9977129	0.7844466190009536	0.97251904
Q0VAA5	0	0.1540197337802482	0.019356057	0.2857142857142857	0.1491182551711836	0.0628540603146013	0.0	0.37387377	0.0988985423643143	0.008086904
Q9H4W6	0	0.3086394908261513	0.029098159	0.0909090909090909	0.9418729612102528	0.9036729877800512	0.0	0.3782152	0.3681513890166982	0.010208756
Q9UII2	0	0.5596931919932776	0.09590749	0.0697674418604651	0.5887606461487143	0.4143999174062252	0.0	0.04556769	0.7426172298888845	0.28735346
Q9UK61	1	0.236094446158947	0.8826021999999999	0.0769230769230769	0.6984642836559135	0.6459641421949786	1.0	0.15460017	0.7317364469576421	0.9597562
P27169	0	0.3864054444826437	0.11981655	0.1111111111111111	0.0684250947554718	0.0600595616290252	0.0	0.11900851	0.2207624754156818	0.14591551
